Kanji,Reading,JLPT,Type,Meaning
['菜食主義'],[['さいしょくしゅぎ']],1,"['&n;', '&adj-no;']",['vegetarianism']
['朽ち葉色'],[['くちばいろ']],1,"['&n;', '&adj-no;']","['russet', 'tawny', 'yellow-brown']"
['超俗'],[['ちょうぞく']],1,"['&n;', '&adj-no;']",['aloofness']
['超党派'],[['ちょうとうは']],1,['&adj-no;'],"['suprapartisan', 'multiparty', 'bipartisan', 'nonpartisan']"
['小豆色'],"[['あずきいろ'], ['アズキいろ']]",1,"['&n;', '&adj-no;']",['reddish-brown']
['小潮'],[['こしお']],1,"['&n;', '&adj-no;']",['neap tide']
['執政'],[['しっせい']],1,"['&n;', '&adj-no;']","['administration', 'government', 'administrator', 'governor']"
['十把一絡げ'],"[['じっぱひとからげ'], ['じゅっぱひとからげ']]",1,"['&n;', '&adj-no;']","['lumping together (things or people)', 'treating (everyone) alike', 'handling indiscriminately', 'making sweeping generalizations', 'dealing with (various things) under one head']"
['有限花序'],[['ゆうげんかじょ']],1,"['&n;', '&adj-no;']",['definite inflorescence']
['ありがた迷惑'],[['ありがためいわく']],1,"['&n;', '&adj-na;']","['unwelcome favor', 'unwelcome favour', 'misplaced kindness']"
['国家主義'],[['こっかしゅぎ']],1,"['&n;', '&adj-no;']","['nationalism', 'statism']"
['遠慮深い'],[['えんりょぶかい']],1,['&adj-i;'],['reserved']
['寛恕'],[['かんじょ']],1,"['&n;', '&adj-no;']","['magnanimity', 'forgiveness', 'generosity']"
['飽き足らない'],[['あきたらない']],1,"['&exp;', '&adj-i;']","['unsatisfactory', 'unsatisfying']"
['相対主義'],[['そうたいしゅぎ']],1,"['&n;', '&adj-no;']",['relativism']
['静態'],[['せいたい']],1,"['&n;', '&adj-no;']","['static', 'stationary']"
['浄罪'],[['じょうざい']],1,"['&n;', '&adj-no;']",['cleansing of sins']
['精神分析'],[['せいしんぶんせき']],1,"['&n;', '&adj-no;']",['psychoanalysis']
['平々凡々'],[['へいへいぼんぼん']],1,"['&adj-na;', '&adj-no;', '&adj-t;', '&adv-to;']","['very ordinary', 'mediocre', 'all-too-common', 'quite commonplace']"
['世界政策'],[['せかいせいさく']],1,"['&n;', '&adj-no;']",['world policy']
['残り惜しい'],[['のこりおしい']],1,['&adj-i;'],"['regrettable', 'reluctant']"
['山勘'],[['やまかん']],1,"['&n;', '&adj-na;']","['guesswork', 'speculation', 'hunch']"
['山盛り'],[['やまもり']],1,"['&n;', '&adj-no;']","['heap', 'pile', 'stack', 'full measure']"
['義理堅い'],[['ぎりがたい']],1,['&adj-i;'],['possessed of a strong sense of duty']
['義務的'],[['ぎむてき']],1,['&adj-na;'],"['compulsory', 'obligatory', 'mandatory']"
['犠牲的'],[['ぎせいてき']],1,['&adj-na;'],['self-sacrificing']
['言語障害'],[['げんごしょうがい']],1,"['&n;', '&adj-no;']","['speech impediment', 'speech disorder']"
['基礎的'],[['きそてき']],1,['&adj-na;'],"['fundamental', 'basic']"
['欺瞞的'],[['ぎまんてき']],1,['&adj-na;'],"['deceptive', 'fraudulent']"
['肝心要'],[['かんじんかなめ']],1,"['&adj-no;', '&adj-na;', '&n;']","['crucial', 'key', 'most important', 'main (point)']"
['憲法違反'],[['けんぽういはん']],1,"['&n;', '&adj-no;']",['unconstitutionality']
['利益配当'],[['りえきはいとう']],1,"['&n;', '&adj-no;']","['dividend', 'share of profits']"
['栗色'],[['くりいろ']],1,"['&n;', '&adj-no;']","['chestnut-color', 'chestnut-colour']"
['鼻垂らし'],[['はなたらし']],1,"['&n;', '&adj-no;']","['runny-nosed child', 'sniveler', 'sniveller']"
['擬態'],[['ぎたい']],1,"['&n;', '&adj-no;']","['mimesis', 'mimicry', 'camouflage']"
['意義深い'],[['いぎぶかい']],1,['&adj-i;'],"['significant', 'important']"
['恒久的'],[['こうきゅうてき']],1,['&adj-na;'],"['permanent', 'perpetual', 'lasting']"
['恒常的'],[['こうじょうてき']],1,['&adj-na;'],"['constant', 'invariable', 'chronic', 'everlasting']"
['恒温'],[['こうおん']],1,"['&n;', '&adj-no;']",['constant temperature']
['革新主義'],[['かくしんしゅぎ']],1,"['&n;', '&adj-no;']",['progressivism']
['女嫌い'],[['おんなぎらい']],1,"['&n;', '&adj-na;', '&adj-no;']","['misogyny', 'woman-hater', 'misogynist']"
['如才ない'],[['じょさいない']],1,['&adj-i;'],"['tactful', 'adroit', 'shrewd', 'clever', 'smart', 'affable']"
['如何様'],[['いかよう']],1,['&adj-na;'],"['what sort of', 'what kind of', 'what way']"
['盛りだくさん'],[['もりだくさん']],1,"['&adj-na;', '&adj-no;', '&n;']","['many', 'varied', 'all sorts', 'crowded', 'large (e.g. helping)']"
['伸び盛り'],[['のびざかり']],1,"['&n;', '&adj-no;']","['growth period', 'period of rapid growth']"
['神秘主義'],[['しんぴしゅぎ']],1,"['&n;', '&adj-no;']",['mysticism']
['神経過敏'],[['しんけいかびん']],1,"['&adj-na;', '&adj-no;', '&n;']",['oversensitive']
['紳士的'],[['しんしてき']],1,['&adj-na;'],"['gentlemanly', 'well-mannered', 'well-bred', 'gentlemanlike']"
['四輪駆動'],[['よんりんくどう']],1,"['&n;', '&adj-no;']",['four-wheel drive']
['死刑執行'],[['しけいしっこう']],1,['&adj-na;'],['execution']
['審美的'],[['しんびてき']],1,['&adj-na;'],['aesthetic']
['淫逸'],[['いんいつ']],1,"['&n;', '&adj-na;']",['debauchery']
['継続的'],[['けいぞくてき']],1,['&adj-na;'],['continuous']
['統一的'],[['とういつてき']],1,['&adj-na;'],"['united', 'unified']"
['統覚'],[['とうかく']],1,"['&n;', '&adj-no;']",['apperception']
['道徳的'],[['どうとくてき']],1,['&adj-na;'],"['ethical', 'moral']"
['悔し紛れ'],[['くやしまぎれ']],1,"['&n;', '&adj-na;', '&adj-no;']","['spite', 'frustration', 'vexation']"
['揚げ足取り'],[['あげあしとり']],1,"['&n;', '&adj-no;']","['faultfinding', 'carping', 'quibbling', 'cavilling', 'caviling']"
['糖衣'],[['とうい']],1,"['&n;', '&adj-no;']",['sugar coating']
['露の間'],[['つゆのま']],1,['&adj-na;'],['instant']
['虚仮威し'],"[['こけおどし'], ['コケおどし']]",1,"['&n;', '&adj-na;']","['empty threat', 'bluff', 'paper tiger']"
['虚無的'],[['きょむてき']],1,['&adj-na;'],['nihilistic']
['脊索'],[['せきさく']],1,"['&n;', '&adj-no;']",['notochord (rudimentary spinal cord)']
['阿呆らしい'],[['あほらしい']],1,['&adj-i;'],['ridiculous']
['アホ臭い'],"[['アホくさい'], ['あほくさい'], ['あほうくさい']]",1,['&adj-i;'],"['ridiculous', 'stupid', 'foolish', 'absurd', 'laughable']"
['突拍子もない'],[['とっぴょうしもない']],1,"['&exp;', '&adj-i;']","['astounding', 'tremendous', 'crazy', 'exorbitant']"
['機械仕掛け'],[['きかいじかけ']],1,"['&n;', '&adj-no;']","['mechanism', 'mechanical parts', 'jack-in-the-box']"
['近代主義'],[['きんだいしゅぎ']],1,"['&n;', '&adj-no;']",['modernism']
['近所迷惑'],[['きんじょめいわく']],1,"['&n;', '&adj-na;', '&adj-no;']","['neighborhood nuisance', 'neighbourhood nuisance']"
['屈辱的'],[['くつじょくてき']],1,['&adj-na;'],['humiliating']
['温室栽培'],[['おんしつさいばい']],1,"['&n;', '&adj-no;']",['greenhouse horticulture']
['威圧的'],[['いあつてき']],1,['&adj-na;'],"['coercive', 'overbearing']"
['威嚇的'],[['いかくてき']],1,['&adj-na;'],"['threatening', 'menacing']"
['権威主義'],[['けんいしゅぎ']],1,"['&n;', '&adj-no;']",['authoritarianism']
['権威的'],[['けんいてき']],1,['&adj-na;'],['authoritarian']
['母系'],[['ぼけい']],1,"['&n;', '&adj-no;']","['maternal line', ""mother's side of the family""]"
['畝織り'],[['うねおり']],1,"['&n;', '&adj-no;']","['ribbed fabric', 'corded fabric', 'ridged fabric', 'corduro', 'repp', 'rep']"
['亜麻色'],[['あまいろ']],1,"['&n;', '&adj-no;']","['flax color', 'flax colour', 'beige', 'ecru']"
['亜リン酸'],"[['あリンさん'], ['ありんさん']]",1,"['&n;', '&adj-no;']","['phosphonic acid (H3PO3)', 'phosphorous acid']"
['折衷主義'],[['せっちゅうしゅぎ']],1,"['&n;', '&adj-no;']",['eclecticism']
['製陶'],[['せいとう']],1,"['&n;', '&adj-no;']",['porcelain manufacturing']
['大仕掛け'],[['おおじかけ']],1,['&adj-na;'],['large-scale']
['大威張り'],[['おおいばり']],1,"['&n;', '&adj-na;']","['bragging', 'showing off', 'pride']"
['大動脈'],[['だいどうみゃく']],1,"['&n;', '&adj-no;']",['aorta']
['大嵐'],[['おおあらし']],1,"['&n;', '&adj-no;']",['raging storm']
['多恨'],[['たこん']],1,"['&n;', '&adj-na;']","['many regrets', 'much sadness', 'much resentment', 'much bitterness']"
['多趣味'],[['たしゅみ']],1,"['&n;', '&adj-na;', '&adj-no;']","['having various interests', 'wide range of interests']"
['左右相称'],[['さゆうそうしょう']],1,"['&n;', '&adj-no;']",['symmetry']
['甘酸っぱい'],[['あまずっぱい']],1,['&adj-i;'],"['sweet and sour', 'bittersweet']"
['既往'],[['きおう']],1,"['&n;', '&adj-no;']",['the past']
['概念的'],[['がいねんてき']],1,['&adj-na;'],"['general', 'conceptual']"
['気管支炎'],[['きかんしえん']],1,"['&n;', '&adj-no;']",['bronchitis']
['内罰的'],[['ないばつてき']],1,['&adj-na;'],"['intropunitive', 'tending to blame oneself (rather than others)']"
['男系'],[['だんけい']],1,"['&n;', '&adj-no;']",['male lineage']
['男嫌い'],[['おとこぎらい']],1,"['&n;', '&adj-na;', '&adj-no;']","['misandry', 'man-hater']"
['潜在的'],[['せんざいてき']],1,['&adj-na;'],"['latent', 'potential']"
['潜在意識'],[['せんざいいしき']],1,"['&n;', '&adj-no;']","['subconsciousness', 'subconscious (awareness)']"
['潜在失業'],[['せんざいしつぎょう']],1,"['&n;', '&adj-no;']",['invisible unemployment']
['心肝'],[['しんかん']],1,"['&n;', '&adj-no;']",['heart']
['心神喪失'],[['しんしんそうしつ']],1,"['&n;', '&adj-no;']",['of unsound mind']
['心臓麻痺'],[['しんぞうまひ']],1,"['&n;', '&adj-no;']","['cardioplegia', 'heart attack']"
['羊膜'],[['ようまく']],1,"['&n;', '&adj-no;']",['amnion']
['養蜂'],[['ようほう']],1,"['&n;', '&adj-no;']","['beekeeping', 'apiculture']"
['象徴主義'],[['しょうちょうしゅぎ']],1,"['&n;', '&adj-no;']",['symbolism (19th-century artistic movement)']
['象徴的'],[['しょうちょうてき']],1,['&adj-na;'],['symbolic']
['蛍石'],"[['ほたるいし'], ['けいせき']]",1,"['&n;', '&adj-no;']","['fluorite', 'fluorspar']"
['規範的'],[['きはんてき']],1,['&adj-na;'],['normative']
['理屈っぽい'],[['りくつっぽい']],1,['&adj-i;'],['argumentative']
['作為的'],[['さくいてき']],1,['&adj-na;'],"['intentional', 'deliberate', 'contrived', 'artificial']"
['装飾的'],[['そうしょくてき']],1,['&adj-na;'],['decorative']
['豪儀'],"[['ごうぎ'], ['ごうき']]",1,"['&adj-na;', '&adj-no;']","['great', 'grand']"
['強迫観念'],[['きょうはくかんねん']],1,"['&n;', '&adj-no;']","['obsession', 'unreasonable but compulsive idea']"
['聴音'],[['ちょうおん']],1,"['&n;', '&adj-no;']",['hearing']
['聖像'],[['せいぞう']],1,"['&n;', '&adj-no;']","['sacred image', 'icon']"
['聖職'],[['せいしょく']],1,"['&n;', '&adj-no;']","['sacred profession', 'holy orders', 'vocation', 'ministry']"
['技巧的'],[['ぎこうてき']],1,['&adj-na;'],"['technically accomplished', 'technical', 'polished']"
['隔世遺伝'],[['かくせいいでん']],1,"['&n;', '&adj-no;']","['atavism', 'throwback', 'reappearance of an earlier characteristic', 'skipping a generation', 'reversion to ancestral type']"
['単為生殖'],[['たんいせいしょく']],1,"['&n;', '&adj-no;']","['parthenogenesis', 'virgin birth']"
['戦闘的'],[['せんとうてき']],1,['&adj-na;'],"['militant', 'aggressive']"
['脱毛症'],[['だつもうしょう']],1,"['&n;', '&adj-no;']","['alopecia', 'baldness']"
['脱兎'],[['だっと']],1,"['&n;', '&adj-no;']","['(metaphor for) something unusually fast', {'_': 'fleeing hare', '$': {'g_type': 'lit'}}]"
['眼窩'],"[['がんか'], ['がんわ']]",1,"['&n;', '&adj-no;']","['eye socket', 'orbit']"
['眼精疲労'],[['がんせいひろう']],1,"['&n;', '&adj-no;']",['eyestrain']
['粘着剤'],[['ねんちゃくざい']],1,"['&n;', '&adj-na;']","['adhesive', 'agglutinant', 'pressure sensitive adhesive']"
['恬淡'],[['てんたん']],1,"['&adj-na;', '&adj-t;', '&adv-to;', '&n;']","['disinterested', 'unselfish', 'indifferent', 'detached']"
['外出嫌い'],[['がいしゅつぎらい']],1,"['&n;', '&adj-na;']",['homebody']
['木質繊維'],[['もくしつせんい']],1,"['&n;', '&adj-no;']","['wood fiber', 'wood fibre']"
['逃避的'],[['とうひてき']],1,['&adj-na;'],"['escapist', 'evasive']"
['高徳'],[['こうとく']],1,"['&n;', '&adj-na;']",['eminent virtue']
['高踏的'],[['こうとうてき']],1,['&adj-na;'],"['highbrow', 'high-toned', 'transcendent', 'transcendental']"
['豪華絢爛'],[['ごうかけんらん']],1,"['&adj-t;', '&adj-na;', '&adj-no;']","['luxurious and gorgeous', 'magnificent']"
['ぬかみそ臭い'],[['ぬかみそくさい']],1,"['&exp;', '&adj-i;']","['overly concerned with domestic affairs', 'having an air of domesticity']"
['進歩主義'],[['しんぽしゅぎ']],1,"['&n;', '&adj-no;']",['progressivism']
['漸進的'],[['ぜんしんてき']],1,['&adj-na;'],['gradual']
['暫定的'],[['ざんていてき']],1,['&adj-na;'],"['temporary', 'provisional', 'interim']"
['挿話的'],[['そうわてき']],1,['&adj-na;'],['episodic']
['臨海'],[['りんかい']],1,"['&n;', '&adj-no;']","['coastal', 'seaside', 'oceanfront', 'maritime']"
['臨機'],[['りんき']],1,['&adj-no;'],"['suited to the occasion', 'expedient', 'ad hoc']"
['宇宙中継'],[['うちゅうちゅうけい']],1,"['&n;', '&adj-no;']",['satellite relay']
['耐水性'],[['たいすいせい']],1,"['&n;', '&adj-no;']",['water resistance']
['耐性'],[['たいせい']],1,"['&n;', '&adj-no;']","['resistance (e.g. to antibiotics)', 'tolerance (e.g. drug tolerance)']"
['耐食'],[['たいしょく']],1,"['&n;', '&adj-no;']",['corrosion-resistant']
['耐湿性'],[['たいしつせい']],1,"['&n;', '&adj-no;']","['moisture resistance', 'humidity resistance']"
['耐酸'],[['たいさん']],1,"['&n;', '&adj-no;']",['acid-resistant']
['耐震構造'],[['たいしんこうぞう']],1,"['&n;', '&adj-no;']",['earthquake-resistant construction']
['幼芽'],[['ようが']],1,"['&n;', '&adj-no;']",['(wheat) germ']
['縞模様'],[['しまもよう']],1,"['&n;', '&adj-no;']",['striped pattern']
['形式主義'],[['けいしきしゅぎ']],1,"['&n;', '&adj-no;']",['formalism']
['掛け捨て'],"[['かけすて'], ['かけずて']]",1,"['&n;', '&adj-no;']",['fixed-term payment (usu. insurance)']
['離れ離れ'],[['はなればなれ']],1,"['&adj-na;', '&adj-no;', '&n;']","['separate', 'scattered', 'apart']"
['裸体主義'],[['らたいしゅぎ']],1,"['&n;', '&adj-no;']",['nudism']
['裸線'],"[['はだかせん'], ['らせん']]",1,"['&n;', '&adj-no;']","['uninsulated electrical wire', 'open-wire line', 'bare wire', 'bare conductor']"
['免責特権'],[['めんせきとっけん']],1,"['&n;', '&adj-no;']",['diplomatic immunity']
['鹿爪らしい'],[['しかつめらしい']],1,['&adj-i;'],"['formal', 'stiff', 'pompous', 'stern', 'solemn', 'grave']"
['全盲'],[['ぜんもう']],1,"['&n;', '&adj-no;']",['total blindness']
['全寮制'],[['ぜんりょうせい']],1,"['&n;', '&adj-no;']","['system where all students live in dormitories', 'residential system', 'boarding system (e.g. boarding school)']"
['算盤高い'],[['そろばんだかい']],1,['&adj-i;'],"['calculating', 'miserly']"
['子沢山'],[['こだくさん']],1,"['&adj-na;', '&adj-no;', '&n;']","['many children', 'large family']"
['思索的'],[['しさくてき']],1,['&adj-na;'],"['contemplative', 'meditative']"
['即席料理'],[['そくせきりょうり']],1,"['&n;', '&adj-no;']",['quickly prepared meal or dish']
['遊戯的'],[['ゆうぎてき']],1,['&adj-na;'],['playful']
['複合企業'],[['ふくごうきぎょう']],1,"['&n;', '&adj-no;']","['conglomerate', 'group of companies run as a single organization']"
['愚図'],[['ぐず']],1,"['&n;', '&adj-na;']","['dullard', 'indecisive person']"
['驚異的'],[['きょういてき']],1,['&adj-na;'],"['wonderful', 'astounding', 'marvellous']"
['経験主義'],[['けいけんしゅぎ']],1,"['&n;', '&adj-no;']",['empiricism']
['織り地'],[['おりじ']],1,"['&n;', '&adj-no;']",['texture']
['嫌気生物'],[['けんきせいぶつ']],1,['&adj-na;'],['anaerobe']
['構造主義'],[['こうぞうしゅぎ']],1,"['&n;', '&adj-no;']",['structuralism']
['腰椎'],[['ようつい']],1,"['&n;', '&adj-no;']","['lumbar vertebra', 'lumbar vertebrae']"
['穀倉地帯'],[['こくそうちたい']],1,"['&n;', '&adj-no;']",['grain-producing region']
['前立腺炎'],[['ぜんりつせんえん']],1,"['&n;', '&adj-no;']",['inflammation of the prostate']
['前輪駆動'],[['ぜんりんくどう']],1,"['&n;', '&adj-no;']",['front-wheel drive']
['立体音響'],[['りったいおんきょう']],1,"['&n;', '&adj-no;']",['stereophonic sound']
['葉酸'],[['ようさん']],1,"['&n;', '&adj-no;']",['folic acid']
['淡色'],[['たんしょく']],1,"['&n;', '&adj-no;']","['light color', 'light colour']"
['淡緑色'],[['たんりょくしょく']],1,"['&n;', '&adj-no;']",['light green']
['食べ掛け'],[['たべかけ']],1,['&adj-no;'],['half-eaten']
['食い掛け'],[['くいかけ']],1,['&adj-no;'],['half-eaten']
['老醜'],[['ろうしゅう']],1,"['&n;', '&adj-no;']",['ugliness of old age']
['雪盲'],[['せつもう']],1,"['&n;', '&adj-no;']",['snow blindness']
['翻然'],[['ほんぜん']],1,"['&adv-to;', '&adj-t;']","['suddenly', 'all of a sudden']"
['変哲'],[['へんてつ']],1,"['&n;', '&adj-na;']","['something unusual', 'something odd', 'something out of the ordinary']"
['楽観主義'],[['らっかんしゅぎ']],1,"['&n;', '&adj-no;']",['optimism']
['枠外'],[['わくがい']],1,"['&n;', '&adj-no;']","['(beyond the) limits', 'scope', 'boundary']"
['負けず劣らず'],[['まけずおとらず']],1,"['&adv;', '&adj-no;']","['equally (talented, etc.)', 'evenly', 'neck and neck', 'nip and tuck']"
['酒臭い'],[['さけくさい']],1,['&adj-i;'],"['reeking of liquor', 'smelling of alcohol']"
['視床'],[['ししょう']],1,"['&n;', '&adj-no;']",['thalamus']
['慕わしい'],[['したわしい']],1,['&adj-i;'],"['dear', 'beloved']"
['総状花序'],[['そうじょうかじょ']],1,"['&n;', '&adj-no;']","['racemous inflorescence', 'raceme']"
['艶っぽい'],[['つやっぽい']],1,['&adj-i;'],"['romantic', 'spicy', 'coquettish']"
['余儀ない'],[['よぎない']],1,['&adj-i;'],"['unavoidable', 'inevitable', ""beyond one's control""]"
['悟りが早い'],[['さとりがはやい']],1,"['&exp;', '&adj-i;']",['being quick to understand']
['懐が寂しい'],[['ふところがさびしい']],1,"['&exp;', '&adj-i;']","['strapped for cash', 'hard up']"
['当たり障りのない'],[['あたりさわりのない']],1,"['&exp;', '&adj-f;']","['harmless and inoffensive', 'bland', 'tepid']"
['扱いにくい'],[['あつかいにくい']],1,['&adj-i;'],['hard to handle']
['穴だらけ'],[['あなだらけ']],1,['&adj-no;'],"['riddled with holes', 'full of holes']"
['侮りがたい'],[['あなどりがたい']],1,['&adj-i;'],"['formidable', 'not to be sneered at', 'not to be made light of']"
['言い訳が立たない'],[['いいわけがたたない']],1,"['&exp;', '&adj-i;']",['admitting no excuse']
['遺憾にたえない'],[['いかんにたえない']],1,"['&exp;', '&adj-i;']",['deeply regrettable']
['幾年にもわたる'],[['いくねんにもわたる']],1,"['&exp;', '&adj-f;']",['extending over a number of years']
['潔しとしない'],[['いさぎよしとしない']],1,"['&exp;', '&adj-i;']","[""find it against one's conscience (to do)"", 'too proud (to do)']"
['縁が遠い'],[['えんがとおい']],1,"['&exp;', '&adj-i;']",['distantly related']
['縁がない'],[['えんがない']],1,"['&exp;', '&adj-i;']","['have no relation to', 'have no luck with', 'not be fated to']"
['円熟した'],[['えんじゅくした']],1,['&adj-f;'],"['mellow', 'mature', 'fully developed', 'ripe']"
['抑えがたい'],[['おさえがたい']],1,['&adj-i;'],"['uncontrollable', 'irrepressible']"
['納まらない'],[['おさまらない']],1,['&adj-i;'],"['feeling grieved', 'unsatisfied']"
['趣のある'],[['おもむきのある']],1,"['&exp;', '&adj-f;']","['tasteful', 'elegant', 'refined', 'charming', 'attractive']"
['飾り気のない'],[['かざりけのない']],1,"['&exp;', '&adj-f;']","['plain', 'unaffected', 'natural', 'unpretentious', 'frank', 'candid']"
['勘のいい'],"[['かんのいい'], ['かんのよい']]",1,"['&exp;', '&adj-ix;']","['quick on the uptake', 'quick to catch on', 'perceptive', 'intuitive']"
['巌巌とした'],[['がんがんとした']],1,['&adj-f;'],"['craggy', 'steep (as of a mountain)']"
['含蓄のある'],[['がんちくのある']],1,"['&exp;', '&adj-f;']","['significant', 'full of meaning', 'pregnant (with meaning)', 'suggestive']"
['詰屈した'],[['きっくつした']],1,['&adj-f;'],['rugged']
['奇なる'],[['きなる']],1,['&adj-pn;'],"['odd', 'strange', 'eccentric']"
['筋炎'],[['きんえん']],1,"['&n;', '&adj-no;']","['inflammation of a muscle', 'myositis']"
['急迫した'],[['きゅうはくした']],1,['&adj-f;'],"['urgent', 'pressing', 'imminent']"
['興味が薄い'],[['きょうみがうすい']],1,"['&exp;', '&adj-i;']",['uninteresting']
['距骨'],[['きょこつ']],1,"['&n;', '&adj-no;']","['talus', 'astragalus', 'anklebone']"
['窮みなき'],[['きわみなき']],1,['&adj-pn;'],"['without limit', 'endless']"
['金銭に細かい'],[['きんせんにこまかい']],1,['&adj-i;'],['skimpy about money']
['屈託のない'],[['くったくのない']],1,"['&exp;', '&adj-i;']","['carefree', 'free from worry']"
['厳寒の候'],[['げんかんのこう']],1,"['&n;', '&adj-no;']",['the coldest season (weather)']
['項目別'],[['こうもくべつ']],1,['&adj-no;'],['itemized']
['壊れ易い'],[['こわれやすい']],1,['&adj-i;'],"['fragile', 'break easily']"
['合憲的'],[['ごうけんてき']],1,['&adj-na;'],['constitutional']
['ご機嫌麗しい'],[['ごきげんうるわしい']],1,['&adj-i;'],['in good humor (humour)']
['酒癖が悪い'],[['さけぐせがわるい']],1,"['&exp;', '&adj-i;']",['being a bad drunk']
['惨酷'],[['さんこく']],1,"['&n;', '&adj-na;']","['atrocity', 'cruelty', 'brutality']"
['鹿皮'],[['しかがわ']],1,"['&n;', '&adj-no;']",['deerskin']
['舌触りがいい'],"[['したざわりがいい'], ['したざわりがよい']]",1,"['&exp;', '&adj-ix;']",['soft and pleasant on the tongue']
['忍びがたい'],[['しのびがたい']],1,['&adj-i;'],"['intolerable', 'unbearable']"
['締まりのない'],[['しまりのない']],1,"['&exp;', '&adj-i;']","['slack', 'loose', 'lax', 'slovenly', 'sloppy']"
['霜を置いた'],[['しもをおいた']],1,"['&exp;', '&adj-f;']","['gray', 'grey', 'frosted', 'hoary', 'frosty']"
['視野の狭い'],[['しやのせまい']],1,"['&exp;', '&adj-i;']","['shortsighted', 'narrow-minded']"
['小胞'],[['しょうほう']],1,"['&n;', '&adj-no;']",['vesicle']
['軸索'],[['じくさく']],1,"['&n;', '&adj-no;']","['axis cylinder', 'axon']"
['寂とした'],"[['じゃくとした'], ['せきとした']]",1,['&adj-f;'],"['still', 'hushed']"
['従たる'],[['じゅうたる']],1,['&adj-f;'],"['subordinate', 'secondary', 'junior', 'incidental', 'accessory']"
['熟練した'],[['じゅくれんした']],1,['&adj-f;'],"['experienced', 'skilled', 'proficient']"
['洵美'],[['じゅんび']],1,['&adj-na;'],"['exquisite', 'truly beautiful']"
['常軌を逸した'],[['じょうきをいっした']],1,"['&exp;', '&adj-f;']","['aberrant', 'eccentric', 'erratic']"
['嵩高'],[['すうこう']],1,['&adj-na;'],"['lofty (of a mountain)', 'tall']"
['筋張った'],[['すじばった']],1,['&adj-f;'],"['brawny', 'sinewy', 'stringy']"
['廃れた'],[['すたれた']],1,['&adj-f;'],"['out of date', 'disused', 'obsolete']"
['澄み切った'],[['すみきった']],1,['&adj-f;'],['perfectly clear']
['寸が足りない'],[['すんがたりない']],1,['&adj-i;'],['too short']
['成功裏'],[['せいこうり']],1,"['&n;', '&adj-no;']","['(with a) successful outcome', '(ending in) success']"
['善隣政策'],[['ぜんりんせいさく']],1,"['&n;', '&adj-no;']",['Good Neighbor Policy']
['素行が修まらない'],[['そこうがおさまらない']],1,['&adj-i;'],"['dissolute', 'conducting oneself loosely']"
['多肢選択式'],[['たしせんたくしき']],1,"['&n;', '&adj-f;']",['multiple-choice']
['他励'],[['たれい']],1,"['&n;', '&adj-no;']",['separate excitation']
['遅脈'],[['ちみゃく']],1,"['&n;', '&adj-no;']",['slow pulse']
['聴衆を飽かさない'],[['ちょうしゅうをあかさない']],1,"['&exp;', '&adj-i;']",['holding the attention of the audience']
['尽きない'],[['つきない']],1,['&adj-i;'],"['everlasting', 'inexhaustible']"
['詳らかでない'],[['つまびらかでない']],1,"['&exp;', '&adj-i;']",['unknown']
['露に濡れた'],[['つゆにぬれた']],1,['&adj-f;'],"['wet with dew', 'dewy']"
['糖菓'],[['とうか']],1,"['&n;', '&adj-no;']","['sweets', 'sweetmeats', 'confectionary', 'candy']"
['遠く及ばない'],[['とおくおよばない']],1,"['&exp;', '&adj-i;']","['falling far short (of)', 'being far behind', 'being far inferior (to)', 'being no match (for)']"
['透徹した'],[['とうてつした']],1,['&adj-f;'],"['clear', 'lucid', 'penetrating']"
['翔んでる'],[['とんでる']],1,"['&exp;', '&adj-f;']","['far-out', 'groovy', 'flipped out']"
['涙塞き敢えず'],[['なみだせきあえず']],1,['&adj-f;'],['unable to fight back tears']
['人間臭い'],[['にんげんくさい']],1,['&adj-i;'],"['human-like', 'quite human']"
['排外的'],[['はいがいてき']],1,['&adj-na;'],"['exclusive', 'antiforeign', 'xenophobic']"
['鋼色'],[['はがねいろ']],1,"['&n;', '&adj-no;']",['steel blue']
['励まし'],[['はげまし']],1,"['&n;', '&adj-no;']","['encouragement', 'cheering on']"
['腹が緩い'],[['はらがゆるい']],1,"['&exp;', '&adj-i;']",['have loose bowels']
['腹立ち紛れ'],[['はらだちまぎれ']],1,['&adj-na;'],['fit of anger']
['腹の据わった'],[['はらのすわった']],1,"['&exp;', '&adj-f;']","['gutsy', 'fearless', 'unwavering']"
['腸の腐った'],[['はらわたのくさった']],1,"['&exp;', '&adj-f;']","['depraved', 'corrupt', 'vicious']"
['控え選手'],[['ひかえせんしゅ']],1,"['&n;', '&adj-no;']","['substitute player', 'reserve']"
['肥大した'],[['ひだいした']],1,['&adj-f;'],"['enlarged', 'fat', 'swollen']"
['筆舌に尽くしがたい'],[['ひつぜつにつくしがたい']],1,"['&exp;', '&adj-i;']",['beyond description']
['暇がない'],[['ひまがない']],1,"['&exp;', '&adj-i;']","['busy', 'having no (free) time']"
['風采が上がらない'],[['ふうさいがあがらない']],1,"['&exp;', '&adj-i;']","['of poor appearance', 'unimpressive-looking', 'undistinguished-looking', 'unattractive']"
['振るわない'],[['ふるわない']],1,['&adj-i;'],"['in a bad way', 'dull']"
['凡ならざる'],[['ぼんならざる']],1,['&adj-pn;'],"['uncommon', 'extraordinary', 'rare']"
