Kanji,Reading,JLPT,Type,Meaning
['驚かす'],[['おどろかす']],1,"['&v5s;', '&vt;']","['to surprise', 'to frighten', 'to create a stir']"
['驚き入る'],[['おどろきいる']],1,"['&v5r;', '&vi;']","['to be astonished', 'to be amazed']"
['驚く'],[['おどろく']],1,"['&v5k;', '&vi;']","['to be surprised', 'to be astonished']"
['驚喜'],[['きょうき']],1,"['&n;', '&vs;']",['pleasant surprise']
['驚嘆'],[['きょうたん']],1,"['&n;', '&vs;']","['wonder', 'admiration', 'being struck with admiration']"
['仰ぎ見る'],[['あおぎみる']],1,"['&v1;', '&vt;']","['to look upwards', 'to look up']"
['仰ぎ奉る'],[['あおぎたてまつる']],1,['&v5r;'],['to look up']
['仰ぎ望み'],[['あおぎのぞみ']],1,"['&n;', '&vs;']","['look to (for help)', 'look up to', 'reverence']"
['仰ぐ'],[['あおぐ']],1,"['&v5g;', '&vt;']",['to look up (at)']
['仰け反る'],[['のけぞる']],1,"['&v5r;', '&vi;']","['to bend backwards', 'to bend oneself back']"
['仰せられる'],[['おおせられる']],1,"['&v1;', '&vt;']","['to say', 'to state']"
['仰せつかる'],[['おおせつかる']],1,"['&v5r;', '&vt;']","['to be ordered (to do)', 'to be charged with (a duty)', 'to be assigned (a job)']"
['仰せ付ける'],[['おおせつける']],1,"['&v1;', '&vt;']","['to command', 'to order', 'to tell (to do)', 'to appoint (to the post of)']"
['仰る'],[['おっしゃる']],1,"['&v5aru;', '&vt;']","['to say', 'to speak', 'to tell', 'to talk']"
['仰のく'],[['あおのく']],1,['&v5k;'],['to look up']
['仰のける'],[['あおのける']],1,"['&v1;', '&vt;']","[""to turn up (one's face or a card)""]"
['仰臥'],[['ぎょうが']],1,"['&n;', '&vs;']","[""lying on one's back"", 'lying face upward', 'lying supine']"
['仰視'],[['ぎょうし']],1,"['&n;', '&vs;', '&adj-no;']","['looking up to', 'revering']"
['仰天'],[['ぎょうてん']],1,"['&n;', '&vs;']","['being amazed', 'being horrified', 'being taken aback']"
['仰望'],[['ぎょうぼう']],1,"['&n;', '&vs;']","['look to (for help)', 'look up to', 'reverence']"
['凝らす'],[['こごらす']],1,"['&v5s;', '&vt;']","['to freeze', 'to congeal']"
['凝らす'],[['こらす']],1,"['&v5s;', '&vt;']","['to concentrate', 'to devote', 'to apply', 'to strain', 'to rack']"
['凝らせる'],[['こごらせる']],1,"['&v1;', '&vt;']","['to freeze', 'to congeal']"
['凝り固まる'],[['こりかたまる']],1,"['&v5r;', '&vi;']","['to coagulate', 'to curdle', 'to clot']"
['凝る'],[['こごる']],1,"['&v5r;', '&vi;']","['to congeal', 'to freeze']"
['凝る'],[['こる']],1,"['&v5r;', '&vi;']",['to become stiff (of muscles)']
['凝議'],[['ぎょうぎ']],1,"['&n;', '&vs;']","['deliberation', 'consultation']"
['凝結'],[['ぎょうけつ']],1,"['&n;', '&vs;']","['coagulation', 'freezing', 'solidification', 'curdling', 'setting', 'congealing']"
['凝血'],[['ぎょうけつ']],1,"['&n;', '&vs;']","['blood clot', 'curdle']"
['凝固'],[['ぎょうこ']],1,"['&n;', '&vs;']","['coagulation', 'freezing', 'solidification']"
['凝視'],[['ぎょうし']],1,"['&n;', '&vs;']","['stare', 'gaze', 'fixation']"
['凝集'],[['ぎょうしゅう']],1,"['&n;', '&vs;', '&adj-no;']","['agglomeration', 'clumping together']"
['凝縮'],[['ぎょうしゅく']],1,"['&n;', '&vs;']","['condensation (of ideas, emotions, etc.)']"
['凝滞'],[['ぎょうたい']],1,"['&n;', '&vs;']",['delay']
['凝着'],[['ぎょうちゃく']],1,"['&n;', '&vs;']",['adhesion']
['凝望'],[['ぎょうぼう']],1,"['&n;', '&vs;']",['looking intently']
['凝立'],[['ぎょうりつ']],1,"['&n;', '&vs;']",['standing absolutely still']
['玉砕'],[['ぎょくさい']],1,"['&n;', '&vs;', '&adj-no;']","['honourable defeat', 'honorable defeat', 'honourable death', 'honorable death', 'death without surrender']"
['勤労奉仕'],[['きんろうほうし']],1,"['&n;', '&vs;']","['labor service', 'labour service']"
['均衡'],[['きんこう']],1,"['&n;', '&vs;']","['equilibrium', 'balance']"
['欣喜雀躍'],[['きんきじゃくやく']],1,"['&n;', '&vs;']",['jump up for joy']
['欽慕'],[['きんぼ']],1,"['&n;', '&vs;']","['adoration', 'reverence', 'admiration']"
['禁忌'],[['きんき']],1,"['&n;', '&vs;', '&adj-no;']","['taboo', 'day, time, direction, words, etc. that must be avoided']"
['筋違い'],[['すじちがい']],1,"['&n;', '&vs;']","['cramp', 'sprain', 'crick', 'strain (muscle)']"
['緊縮'],[['きんしゅく']],1,"['&n;', '&vs;', '&adj-no;']","['shrinkage', 'contraction', 'economy', 'retrenchment']"
['緊張'],[['きんちょう']],1,"['&n;', '&vs;']","['tension', 'mental strain', 'nervousness']"
['緊迫'],[['きんぱく']],1,"['&n;', '&vs;']","['tension', 'strain']"
['緊縛'],[['きんばく']],1,"['&n;', '&vs;']","['binding tightly', 'tight binding']"
['謹呈'],[['きんてい']],1,"['&n;', '&vs;']","['humbly presenting', 'respectfully presenting']"
['金を遣う'],[['かねをつかう']],1,"['&exp;', '&v5u;']",['to spend money']
['吟詠'],[['ぎんえい']],1,"['&n;', '&vs;']","['recitation (of a Chinese or Japanese poem)', 'chanting', 'singing']"
['吟唱'],[['ぎんしょう']],1,"['&n;', '&vs;']","['recital', 'recitation', 'chant(ing)']"
['吟味'],[['ぎんみ']],1,"['&n;', '&vs;']","['close examination', 'careful investigation', 'close inspection', 'careful selection', 'inquiry', 'enquiry', 'scrutiny', 'testing']"
['句作'],[['くさく']],1,"['&n;', '&vs;']",['composing haiku poems']
['苦渋'],[['くじゅう']],1,"['&n;', '&vs;', '&adj-no;']","['bitterness', 'distress', 'pain', 'anguish', 'affliction']"
['苦闘'],[['くとう']],1,"['&n;', '&vs;']","['hard fight', 'difficult struggle']"
['苦慮'],[['くりょ']],1,"['&n;', '&vs;']","[""racking one's brains"", 'worrying oneself', 'being anxious']"
['駆けっこ'],[['かけっこ']],1,"['&n;', '&vs;']","['(foot) race', 'sprint']"
['駆ける'],[['かける']],1,"['&v1;', '&vi;']","['to run', 'to dash', 'to race']"
['駆け下りる'],[['かけおりる']],1,['&v1;'],"['to run down (stairs, etc.)']"
['駆け回る'],[['かけまわる']],1,"['&v5r;', '&vi;']","['to run around', 'to bustle about']"
['駆け寄る'],[['かけよる']],1,"['&v5r;', '&vi;']","['to rush over', 'to run up to']"
['駆け込む'],[['かけこむ']],1,"['&v5m;', '&vi;']","['to run into', 'to rush into']"
['駆け上がる'],[['かけあがる']],1,"['&v5r;', '&vi;']","['to run up (a hill, stairs etc.)', 'to dash up', 'to rush up']"
['駆け登る'],[['かけのぼる']],1,"['&v5r;', '&vi;']","['to run (up hill, stairs, etc.)']"
['駆け抜ける'],[['かけぬける']],1,"['&v1;', '&vi;']","['to run past from behind', ""to run through (e.g. gate, one's mind)""]"
['駆り立てる'],[['かりたてる']],1,"['&v1;', '&vt;']","['to flush out (game, etc.)', 'to drive (animals)', 'to beat', 'to hunt down']"
['駆る'],[['かる']],1,"['&v5r;', '&vt;']","['to spur on', 'to urge forward', 'to impel']"
['駆使'],[['くし']],1,"['&n;', '&vs;']","['using freely', 'making full use of', 'having a good command of']"
['駆除'],[['くじょ']],1,"['&n;', '&vs;']","['extermination (esp. pests)', 'expulsion', 'destruction']"
['駆逐'],[['くちく']],1,"['&n;', '&vs;']","['extermination', 'expulsion', 'destruction']"
['駆動'],[['くどう']],1,"['&n;', '&vs;']",['driving force']
['具陳'],[['ぐちん']],1,"['&n;', '&vs;']","['report in detail', 'formal statement']"
['愚弄'],[['ぐろう']],1,"['&n;', '&vs;']","['mockery', 'derision', 'ridicule']"
['空撮'],[['くうさつ']],1,"['&n;', '&vs;']",['aerial photography']
['空襲'],[['くうしゅう']],1,"['&n;', '&vs;', '&adj-no;']",['air-raid']
['空洞化'],[['くうどうか']],1,"['&n;', '&vs;']","['making hollow', 'making meaningless']"
['偶像視'],[['ぐうぞうし']],1,"['&n;', '&vs;']","['idolization', 'idolisation']"
['遇する'],[['ぐうする']],1,"['&vs-s;', '&vt;']","['to entertain', 'to treat']"
['屈する'],[['くっする']],1,"['&vs-s;', '&vi;']","['to yield', 'to give in', 'to be daunted', 'to shrink']"
['屈む'],"[['かがむ'], ['こごむ'], ['くぐむ']]",1,"['&v5m;', '&vi;']","['to stoop', 'to lean over', 'to bend forward']"
['屈める'],"[['かがめる'], ['こごめる']]",1,"['&v1;', '&vt;']","['to stoop', ""to bend (e.g. one's knees)""]"
['屈曲'],[['くっきょく']],1,"['&n;', '&vs;', '&adj-no;']","['crookedness', 'bending', 'indentation', 'curvature', 'flexion']"
['屈従'],[['くつじゅう']],1,"['&n;', '&vs;']","['servile submission', 'subservience']"
['屈伸'],[['くっしん']],1,"['&n;', '&vs;']","['bending and stretching', 'flexing and extending']"
['屈折'],[['くっせつ']],1,"['&n;', '&vs;']","['bending', 'curving', 'twisting', 'turning', 'winding']"
['屈託'],[['くったく']],1,"['&n;', '&vs;']","['worry', 'care', 'concern']"
['繰り越す'],[['くりこす']],1,"['&v5s;', '&vt;']","['to carry forward (i.e. on a balance sheet)', 'to transfer']"
['繰り延べる'],[['くりのべる']],1,"['&v1;', '&vt;']","['to postpone', 'to defer', 'to reschedule']"
['繰り下げる'],[['くりさげる']],1,"['&v1;', '&vt;']","['to defer', 'to postpone', 'to move down']"
['繰り広げる'],[['くりひろげる']],1,"['&v1;', '&vt;']","['to unfold', 'to unroll', 'to open']"
['繰り合わす'],[['くりあわす']],1,['&v5s;'],"['to make time', 'to arrange matters']"
['繰り出す'],[['くりだす']],1,"['&v5s;', '&vt;']","['to draw (a thread)', 'to let out (e.g. a rope)']"
['繰り上げる'],[['くりあげる']],1,"['&v1;', '&vt;']","['to move up', 'to advance']"
['繰り返し'],[['くりかえし']],1,"['&n;', '&vs;', '&adj-no;']","['repetition', 'repeat', 'reiteration', 'iteration', 'refrain', 'cycle']"
['繰り返す'],[['くりかえす']],1,"['&v5s;', '&vt;', '&vi;']","['to repeat', 'to do something over again']"
['繰る'],[['くる']],1,"['&v5r;', '&vt;']","['to reel', 'to wind', 'to spin (thread)']"
['君臨'],[['くんりん']],1,"['&n;', '&vs;']","['reigning', 'controlling', 'dictating']"
['薫陶'],[['くんとう']],1,"['&n;', '&vs;']","['education', 'training', 'discipline']"
['訓戒'],[['くんかい']],1,"['&n;', '&vs;']","['warning', 'admonition', 'lesson or a phrase that teaches you not to do something']"
['群雄割拠'],[['ぐんゆうかっきょ']],1,"['&n;', '&vs;']","['rivalry of local warlords', 'a number of powerful (talented, influential) persons standing by themselves in a given field']"
['軍隊化'],[['ぐんたいか']],1,"['&n;', '&vs;']","['militarization', 'militarisation']"
['係属'],[['けいぞく']],1,"['&n;', '&vs;']","['relationship', 'connection', 'affiliation']"
['係累'],[['けいるい']],1,"['&n;', '&vs;']","['dependents', 'family members that one has to support']"
['雪崩れる'],[['なだれる']],1,"['&v1;', '&vi;']","['to slope', 'to descend']"
['傾斜'],[['けいしゃ']],1,"['&n;', '&vs;']","['inclination', 'slant', 'slope', 'bevel', 'list', 'dip', 'tilt', 'lean']"
['傾聴'],[['けいちょう']],1,"['&n;', '&vs;']",['listening closely']
['傾覆'],[['けいふく']],1,"['&n;', '&vs;']",['turning upside down']
['刑死'],[['けいし']],1,"['&n;', '&vs;']","['execution', 'death by execution']"
['刑戮'],[['けいりく']],1,"['&n;', '&vs;']","['punishment', 'penalty', 'execution']"
['啓く'],[['ひらく']],1,['&v5k;'],"['to enlighten', 'to edify']"
['啓示'],[['けいじ']],1,"['&n;', '&vs;']",['(divine) revelation']
['啓発'],[['けいはつ']],1,"['&n;', '&vs;']","['enlightenment', 'development', 'edification', 'public awareness', 'illumination', 'education', 'inspiration']"
['啓蒙'],[['けいもう']],1,"['&n;', '&vs;']","['enlightenment', 'instruction']"
['契る'],[['ちぎる']],1,['&v5r;'],"['to pledge', 'to vow', 'to promise', 'to swear']"
['契約'],[['けいやく']],1,"['&n;', '&vs;']","['contract', 'compact', 'agreement']"
['慶賀'],[['けいが']],1,"['&n;', '&vs;']",['congratulation']
['慶祝'],[['けいしゅく']],1,"['&n;', '&vs;']",['congratulation']
['憩う'],[['いこう']],1,"['&v5u;', '&vi;']","['to rest', 'to relax', 'to repose']"
['掲げる'],[['かかげる']],1,"['&v1;', '&vt;']","['to put up (a notice, sign, etc.)', 'to hang out (e.g. a banner)', 'to fly (e.g. a flag)', 'to hoist', 'to raise', 'to display']"
['掲載'],[['けいさい']],1,"['&n;', '&vs;']","['publication (e.g. of an article in a newspaper)', 'carrying (e.g. a story)', 'running (e.g. a serial)', 'insertion (e.g. of an advertisement)', 'printing', 'posting (e.g. on the web)']"
['掲示'],[['けいじ']],1,"['&n;', '&vs;']","['notice', 'bulletin', 'post', 'posting', 'placard']"
['掲揚'],[['けいよう']],1,"['&n;', '&vs;']","['hoisting (e.g. a flag)', 'raising', 'flying', 'putting up']"
['携える'],[['たずさえる']],1,"['&v1;', '&vt;']","[""to carry in one's hand"", 'to carry with one', ""to have on one's person"", 'to bear']"
['携わる'],[['たずさわる']],1,"['&v5r;', '&vi;']","['to engage in', 'to participate in', 'to take part in', 'to be involved in']"
['携行'],[['けいこう']],1,"['&n;', '&vs;']","[""carrying (on one's person)"", 'taking with one']"
['携帯'],"[['けいたい'], ['ケータイ'], ['ケイタイ']]",1,"['&n;', '&vs;']","[""carrying (on one's person or in the hand)""]"
['敬慕'],[['けいぼ']],1,"['&n;', '&vs;']",['love and respect']
['系列化'],[['けいれつか']],1,"['&n;', '&vs;']","['putting in order', 'systemize', 'systemise']"
['継ぎ合わせる'],[['つぎあわせる']],1,"['&v1;', '&vt;']","['to join together', 'to patch together']"
['継ぎ接ぎ'],[['つぎはぎ']],1,"['&n;', '&vs;']","['patching (clothing)', 'darning']"
['継ぎ足す'],[['つぎたす']],1,"['&v5s;', '&vt;']","['to extend (e.g. a house)', 'to add to (e.g. coals to a fire)']"
['継ぐ'],[['つぐ']],1,"['&v5g;', '&vt;']","['to succeed (a person, to a position, etc.)', 'to inherit', 'to take over', 'to follow']"
['継承'],[['けいしょう']],1,"['&n;', '&vs;']","['inheritance', 'succession', 'accession']"
['継続'],[['けいぞく']],1,"['&n;', '&vs;', '&adj-no;']",['continuation']
['継投'],[['けいとう']],1,"['&n;', '&vs;']",['relieving the (starting) pitcher']
['警衛'],[['けいえい']],1,"['&n;', '&vs;']","['guard', 'patrol', 'escort']"
['警戒'],[['けいかい']],1,"['&n;', '&vs;']","['vigilance', 'caution', 'alertness', 'precaution', 'being on guard']"
['警護'],[['けいご']],1,"['&n;', '&vs;']","['bodyguard', 'escort']"
['軽挙妄動'],[['けいきょもうどう']],1,"['&n;', '&vs;']",['rash and blind act']
['軽視'],[['けいし']],1,"['&n;', '&vs;']","['making light of', 'thinking little of', 'slighting', 'belittling', 'dismissing', 'contempt', 'disdain']"
['軽侮'],[['けいぶ']],1,"['&n;', '&vs;']","['contempt', 'scorn']"
['迎え撃つ'],[['むかえうつ']],1,"['&v5t;', '&vt;']","['to meet (the enemy) and attack', 'to engage (the approaching enemy)', 'to confront', 'to intercept']"
['迎撃'],[['げいげき']],1,"['&n;', '&vs;']","['intercept', 'interception', 'counter-attack']"
['鯨飲'],[['げいいん']],1,"['&n;', '&vs;']","['drinking hard', 'drinking like a fish']"
['撃つ'],[['うつ']],1,['&v5t;'],['to shoot (at)']
['撃砕'],[['げきさい']],1,"['&n;', '&vs;']",['pulverising']
['撃退'],[['げきたい']],1,"['&n;', '&vs;']","['repulse', 'repelling (e.g. the enemy)', 'driving back']"
['撃墜'],[['げきつい']],1,"['&n;', '&vs;']",['shooting down (aircraft)']
['撃破'],[['げきは']],1,"['&n;', '&vs;']",['crushing']
['撃滅'],[['げきめつ']],1,"['&n;', '&vs;']","['destruction', 'annihilation', 'extermination']"
['激化'],"[['げきか'], ['げっか']]",1,"['&n;', '&vs;']","['intensification', 'aggravation']"
['激減'],[['げきげん']],1,"['&n;', '&vs;']","['dramatic decrease', 'sharp drop', 'sudden fall']"
['激賞'],[['げきしょう']],1,"['&n;', '&vs;']",['enthusiastic praise']
['激戦'],[['げきせん']],1,"['&n;', '&vs;', '&adj-no;']","['fierce battle', 'hard-fought battle', 'hot contest', 'severe fight']"
['激増'],[['げきぞう']],1,"['&n;', '&vs;']","['sharp increase', 'sudden rise']"
['激怒'],[['げきど']],1,"['&n;', '&vs;']","['rage', 'fury']"
['激闘'],[['げきとう']],1,"['&n;', '&vs;']",['fierce fighting']
['激動'],[['げきどう']],1,"['&n;', '&vs;']","['violent shock', 'agitation', 'turbulence', 'turmoil', 'upheaval', 'excitement']"
['激突'],[['げきとつ']],1,"['&n;', '&vs;']","['crash into', 'clash']"
['激発'],[['げきはつ']],1,"['&n;', '&vs;']","['fit', 'spasm', 'outburst']"
['激励'],[['げきれい']],1,"['&n;', '&vs;', '&adj-no;']","['encouragement', 'spurring (on)', 'cheering (on)']"
['傑出'],[['けっしゅつ']],1,"['&n;', '&vs;']","['being outstanding', 'excelling', 'being foremost']"
['欠如'],[['けつじょ']],1,"['&n;', '&vs;']","['lack', 'absence', 'shortage', 'deficiency', 'privation']"
['欠乏'],[['けつぼう']],1,"['&n;', '&vs;']","['want', 'shortage', 'famine']"
['決壊'],[['けっかい']],1,"['&n;', '&vs;']","['burst (e.g. dam, embankment, levee)', 'breach', 'collapse', 'washout', 'rupture']"
['決裁'],[['けっさい']],1,"['&n;', '&vs;']","['sanction', 'approval']"
['決闘'],[['けっとう']],1,"['&n;', '&vs;']","['duel', 'shoot-out']"
['決裂'],[['けつれつ']],1,"['&n;', '&vs;']","['breakdown', 'rupture']"
['穴だらけにする'],[['あなだらけにする']],1,"['&exp;', '&vs-i;']","['to fill with holes', 'to riddle (e.g. with bullets)']"
['穴居'],[['けっきょ']],1,"['&n;', '&vs;', '&adj-no;']","['cave dwelling', 'troglodytism']"
['穴埋め'],[['あなうめ']],1,"['&n;', '&vs;']",['filling (up) a hole']
['結晶'],[['けっしょう']],1,"['&n;', '&vs;']","['crystal', 'crystallization', 'crystallisation']"
['結審'],[['けっしん']],1,"['&n;', '&vs;']",['conclusion of trial (hearing)']
['結託'],[['けったく']],1,"['&n;', '&vs;']","['conspiracy', 'collusion']"
['倹約'],[['けんやく']],1,"['&n;', '&vs;', '&adj-na;']","['thrift', 'economy', 'frugality']"
['倦怠'],[['けんたい']],1,"['&n;', '&vs;']","['weariness', 'fatigue', 'languor', 'boredom', 'tedium', 'ennui']"
['検診'],[['けんしん']],1,"['&n;', '&vs;']","['physical examination', 'medical examination', 'health checkup', 'health screening']"
['健闘'],[['けんとう']],1,"['&n;', '&vs;']","['fighting bravely', 'strenuous efforts']"
['兼す'],[['けんす']],1,['&vs-c;'],"['to combine with', 'to serve as both', 'to hold an additional post', 'to use with']"
['兼ねる'],[['かねる']],1,"['&suf;', '&v1;']","['to be unable to', 'to find difficult (unpleasant, awkward, painful) to do']"
['兼ね合い'],[['かねあい']],1,"['&n;', '&vs;']","['equilibrium', 'good balance', 'poise']"
['兼ね仕える'],[['かねつかえる']],1,['&v1;'],['to serve at the same time']
['兼ね備える'],[['かねそなえる']],1,"['&v1;', '&vt;']","['to have both', 'to possess both', 'to combine with']"
['兼営'],[['けんえい']],1,"['&n;', '&vs;']",['operating or carrying on simultaneously']
['兼官'],[['けんかん']],1,"['&n;', '&vs;']","['holding of concurrent (official) posts', 'concurrent post']"
['兼勤'],[['けんきん']],1,"['&n;', '&vs;']",['additional post']
['兼行'],[['けんこう']],1,"['&n;', '&vs;']",['doing simultaneously']
['兼修'],[['けんしゅう']],1,"['&n;', '&vs;']",['studying two subjects together (e.g. as a major and a minor)']
['兼職'],[['けんしょく']],1,"['&n;', '&vs;']","['holding another position', 'serving concurrently as']"
['兼摂'],[['けんせつ']],1,"['&n;', '&vs;']","['serving concurrently as', 'holding the additional post of']"
['兼帯'],[['けんたい']],1,"['&n;', '&vs;']","['combined use', 'combination', 'filling two positions', 'serving two purposes', 'dual-use']"
['兼任'],[['けんにん']],1,"['&n;', '&vs;']","['serving concurrently as', 'holding the additional post of']"
['兼備'],[['けんび']],1,"['&n;', '&vs;']","['being proficient in both', 'combine both']"
['兼併'],[['けんぺい']],1,"['&n;', '&vs;']","['uniting', 'unity']"
['兼補'],[['けんぽ']],1,"['&n;', '&vs;']",['carrying on a second line of work']
['兼務'],[['けんむ']],1,"['&n;', '&vs;']","['serving concurrently as', 'holding the additional post of']"
['兼用'],[['けんよう']],1,"['&n;', '&vs;', '&adj-no;']","['multi-use', 'combined use', 'combination', 'serving two purposes']"
['剣を抜く'],"[['つるぎをぬく'], ['けんをぬく']]",1,"['&exp;', '&v5k;']",['to draw a sword']
['堅持'],[['けんじ']],1,"['&n;', '&vs;']","['holding on to', 'sticking to']"
['堅忍'],[['けんにん']],1,"['&n;', '&vs;']",['perseverance']
['嫌う'],[['きらう']],1,"['&v5u;', '&vt;']","['to hate', 'to dislike', 'to loathe']"
['嫌悪'],[['けんお']],1,"['&n;', '&vs;', '&adj-no;']","['disgust', 'hate', 'repugnance', 'loathing']"
['嫌気がさす'],[['いやけがさす']],1,"['&exp;', '&v5s;']","['to be tired of', 'to be sick of', 'to get fed up with']"
['建策'],[['けんさく']],1,"['&n;', '&vs;']","['making a plan', 'recommendation', 'suggestion']"
['建碑'],[['けんぴ']],1,"['&n;', '&vs;']",['erection of a monument']
['懸垂'],[['けんすい']],1,"['&n;', '&vs;']","['pull-up (exercise)', 'chin-up', 'chinning']"
['懸絶'],[['けんぜつ']],1,"['&n;', '&vs;']",['great difference']
['懸念'],[['けねん']],1,"['&n;', '&vs;']","['worry', 'fear', 'anxiety', 'concern']"
['拳骨'],[['げんこつ']],1,"['&n;', '&vs;']","['(clenched) fist', 'knuckles']"
['検疫'],[['けんえき']],1,"['&n;', '&vs;']","['quarantine', 'medical inspection']"
['検閲'],[['けんえつ']],1,"['&n;', '&vs;']",['censorship']
['検眼'],[['けんがん']],1,"['&n;', '&vs;']","['eye examination', 'optometry']"
['検挙'],[['けんきょ']],1,"['&n;', '&vs;']","['arrest', 'roundup']"
['検索'],[['けんさく']],1,"['&n;', '&vs;']","['looking up (e.g. a word in a dictionary)', 'retrieval (e.g. data)', 'searching for', 'referring to']"
['検証'],[['けんしょう']],1,"['&n;', '&vs;']","['verification', 'inspection']"
['検討'],[['けんとう']],1,"['&n;', '&vs;']","['consideration', 'examination', 'investigation', 'study', 'scrutiny', 'discussion', 'analysis', 'review']"
['検尿'],[['けんにょう']],1,"['&n;', '&vs;']",['urinalysis']
['献金'],[['けんきん']],1,"['&n;', '&vs;']","['donation', 'contribution', 'offering']"
['献血'],[['けんけつ']],1,"['&n;', '&vs;']",['blood donation']
['献上'],[['けんじょう']],1,"['&n;', '&vs;']",['presenting to']
['献身'],[['けんしん']],1,"['&n;', '&vs;']","['devotion', 'dedication', 'self-sacrifice']"
['献体'],[['けんたい']],1,"['&n;', '&vs;']",['body donation']
['献呈'],[['けんてい']],1,"['&n;', '&vs;', '&adj-no;']","['presentation', 'dedication']"
['献納'],[['けんのう']],1,"['&n;', '&vs;']","['offering', 'presentation', 'donation']"
['研削'],[['けんさく']],1,"['&n;', '&vs;']",['grinding']
['見え透く'],[['みえすく']],1,"['&v5k;', '&vi;']","['to be transparent', 'to be easily seen through', 'to be obvious', 'to be apparent']"
['見逸れる'],[['みそれる']],1,"['&v1;', '&vt;']","['to fail to recognize', 'to fail to recognise']"
['見据える'],[['みすえる']],1,"['&v1;', '&vt;']","['to stare fixedly at', ""to fix one's gaze on""]"
['見透かす'],[['みすかす']],1,"['&v5s;', '&vt;']","['to see through', 'to see the true nature of something']"
['見飽きる'],[['みあきる']],1,"['&v1;', '&vi;']",['to be tired of looking at']
['見劣り'],[['みおとり']],1,"['&n;', '&vs;']","['unfavourable comparison', 'unfavorable comparison']"
['謙遜'],[['けんそん']],1,"['&n;', '&vs;', '&adj-na;', '&adj-no;']","['modesty', 'humility', 'being humble']"
['遣られる'],[['やられる']],1,['&v1;'],"['to suffer damage', 'to be deceived']"
['やり遂げる'],[['やりとげる']],1,"['&v1;', '&vt;']","['to accomplish', 'to finish', 'to carry through', 'to follow through']"
['遣り通す'],[['やりとおす']],1,['&v5s;'],"['to carry through', 'to achieve', 'to complete']"
['遣わす'],[['つかわす']],1,"['&v5s;', '&vt;']","['to send', 'to dispatch', 'to despatch']"
['顕現'],[['けんげん']],1,"['&n;', '&vs;']",['manifestation']
['顕在'],[['けんざい']],1,"['&n;', '&vs;']","['being actual (as opposed to hidden or latent)', 'being apparent', 'being obvious', 'being tangible', 'being revealed']"
['顕彰'],[['けんしょう']],1,"['&n;', '&vs;']","['honouring (publicly)', 'honoring', ""making someone's good deeds or achievements well-known""]"
['厳戒'],[['げんかい']],1,"['&n;', '&vs;', '&adj-no;']",['strict guard']
['厳禁'],[['げんきん']],1,"['&n;', '&vs;']","['strict prohibition', 'ban', 'interdiction']"
['厳守'],[['げんしゅ']],1,"['&n;', '&vs;']","['strict observance', 'rigid adherence', 'scrupulous compliance']"
['厳選'],[['げんせん']],1,"['&n;', '&vs;']","['careful selection', 'careful screening', 'hand-picking']"
['厳存'],[['げんそん']],1,"['&n;', '&vs;']",['real existence']
['厳探'],[['げんたん']],1,"['&n;', '&vs;']","['strict search', 'sharp lookout']"
['厳談'],[['げんだん']],1,"['&n;', '&vs;']","['strong protest', 'demand for an explanation', 'serious talk']"
['厳封'],[['げんぷう']],1,"['&n;', '&vs;']",['sealing hermetically']
['厳命'],[['げんめい']],1,"['&n;', '&vs;']","['strict order', 'peremptory command']"
['幻を追う'],[['まぼろしをおう']],1,"['&exp;', '&v5u;']","['to pursue an illusion', 'to pursue a fantasy', 'to pursue phantoms']"
['幻滅'],[['げんめつ']],1,"['&n;', '&vs;']",['disillusionment']
['幻惑'],[['げんわく']],1,"['&n;', '&vs;']","['fascination', 'bewitchment', 'entrancement', 'dazzlement']"
['減刑'],[['げんけい']],1,"['&n;', '&vs;']","['reduction of penalty', 'commutation of a sentence']"
['減衰'],[['げんすい']],1,"['&n;', '&vs;']","['attenuation', 'damping', 'decay']"
['減俸'],[['げんぽう']],1,"['&n;', '&vs;']","['salary reduction', 'salary cut']"
['減免'],[['げんめん']],1,"['&n;', '&vs;']","['reduction and exemption (e.g. taxes)', 'mitigation and remission (e.g. in criminal law)']"
['言い及ぶ'],[['いいおよぶ']],1,"['&v5b;', '&vi;']","['to refer to', 'to mention (e.g. theme)']"
['言い紛らす'],[['いいまぎらす']],1,"['&v5s;', '&vt;']",['to equivocate']
['言及'],[['げんきゅう']],1,"['&n;', '&vs;']","['reference', 'allusion']"
['言行一致'],[['げんこういっち']],1,"['&n;', '&vs;', '&adj-no;']","[""acting up to one's words"", 'consistency between speech and action']"
['言葉遣い'],[['ことばづかい']],1,"['&n;', '&vs;']","['speech', 'expression', 'wording', 'language']"
['古び衰える'],[['ふるびおとろえる']],1,['&v1;'],['to waste away']
['呼称'],[['こしょう']],1,"['&n;', '&vs;']","['naming', 'giving a name', 'designation', 'denomination']"
['孤立'],[['こりつ']],1,"['&n;', '&vs;']","['isolation', 'being alone', 'being friendless']"
['孤立化'],[['こりつか']],1,"['&n;', '&vs;']",['isolation']
['弧を描く'],[['こをえがく']],1,"['&exp;', '&v5k;']","['to draw an arc (e.g. with a compass)', 'to describe an arc (e.g. through the air)']"
['戸締まり'],[['とじまり']],1,"['&n;', '&vs;']","['locking up (doors and windows)', 'fastening the doors']"
['戸惑い'],[['とまどい']],1,"['&n;', '&vs;']","['being at sea', ""losing one's bearings"", 'confusion', 'wonderment']"
