Kanji,Reading,JLPT,Type,Meaning
['苔むす'],[['こけむす']],100,"['&v5s;', '&vi;']","['to become covered in moss', 'to become mossy', 'to grow over with moss']"
['蠢かす'],[['うごめかす']],100,"['&v5s;', '&vt;']",['to wriggle']
['撚る'],[['よる']],100,"['&v5r;', '&vt;']","['to twist (yarn)', 'to lay (rope)']"
['扮する'],[['ふんする']],100,"['&vs-s;', '&vi;']","['to dress up as', 'to disguise oneself as', 'to play the role of']"
['倦ねる'],[['あぐねる']],100,['&v1;'],"['to tire of', 'to lose interest in', 'to be too much for one', 'to find unmanageable', ""to be beyond one's control"", 'to not know what to do with']"
['眇める'],[['すがめる']],100,"['&v1;', '&vt;']","['to scrutinize', 'to scrutinise']"
['罵詈讒謗'],[['ばりざんぼう']],100,"['&n;', '&vs;']","['reviling', 'vilification', 'abusive language', 'lashing somebody using abusive language', 'speaking abusively of somebody']"
['躄る'],[['いざる']],100,"['&v5r;', '&vi;']","[""to shuffle (on one's bottom or knees)"", 'to crawl']"
['淹れる'],[['いれる']],100,"['&v1;', '&vt;']","['to make (tea, coffee, etc.)', 'to brew a beverage (with hot water)']"
['膿み爛れる'],[['うみただれる']],100,['&v1;'],['to fester']
['窄まる'],"[['すぼまる'], ['つぼまる']]",100,"['&v5r;', '&vi;']","['to get narrower', 'to contract']"
['縒れる'],[['よれる']],100,"['&v1;', '&vi;']","['to get twisted', 'to get kinked']"
['抉れる'],[['えぐれる']],100,"['&v1;', '&vi;']","['to be gouged', 'to be hollowed', 'to become hollow']"
['炒まる'],[['いたまる']],100,['&v5r;'],"['to be sauteed in oil', 'to be stir-fried']"
['謎めく'],[['なぞめく']],100,"['&v5k;', '&vi;']","['to be enigmatic', 'to be puzzling', 'to be wrapped in mystery']"
['腫らす'],[['はらす']],100,"['&v5s;', '&vt;']","['to cause to swell', 'to inflame']"
['喋々喃々'],[['ちょうちょうなんなん']],100,"['&n;', '&vs;', '&adj-t;', '&adv-to;']","['billing and cooing', 'holding an intimate, long-winded conversation in whispers']"
['舫う'],[['もやう']],100,['&v5u;'],['to moor (a boat)']
['揉み揉み'],"[['もみもみ'], ['モミモミ']]",100,"['&n;', '&vs;']","['massage', 'rub']"
['ボロ儲け'],"[['ボロもうけ'], ['ぼろもうけ']]",100,"['&n;', '&vs;']","['easy money', 'easy gain', 'making a killing']"
['拉げる'],"[['ひしゃげる'], ['へしゃげる'], ['ひしげる']]",100,"['&v1;', '&vi;']","['to be crushed', 'to be squashed (flat)']"
['蟠る'],[['わだかまる']],100,"['&v5r;', '&vi;']","['to be harboured (of negative feelings or thoughts)', ""to be rooted in one's mind"", 'to lurk']"
['這いつくばる'],[['はいつくばる']],100,"['&v5r;', '&vi;']","['to grovel', ""to go down on one's hands and knees""]"
['這いつくばう'],[['はいつくばう']],100,"['&v5u;', '&vi;']","['to grovel', ""to go down on one's hands and knees""]"
['拉ぐ'],[['ひしぐ']],100,"['&v5g;', '&vt;']",['to crush']
['熾きる'],[['おきる']],100,"['&v1;', '&vi;']","['to be kindled (fire)', 'to be made']"
['慙愧'],"[['ざんき'], ['ざんぎ']]",100,"['&n;', '&vs;']",['(feeling of) shame']
['臍を噛む'],[['ほぞをかむ']],100,"['&exp;', '&v5m;']","['to regret bitterly', 'to be very sorry (for)', {'_': ""to bite one's navel"", '$': {'g_type': 'lit'}}]"
['騙し騙し'],[['だましだまし']],100,"['&n;', '&vs;']",['using every trick (in the book)']
['窶す'],[['やつす']],100,"['&v5s;', '&vt;']","['to be absorbed in', 'to lose oneself to']"
['梳る'],"[['くしけずる'], ['けずる']]",100,"['&v5r;', '&vt;']",['to comb']
['梳く'],"[['すく'], ['とく']]",100,"['&v5k;', '&vt;']","['to comb (out)', 'to card', 'to untangle (hair)']"
['騙る'],[['かたる']],100,"['&v5r;', '&vt;']","['to swindle out of', 'to cheat out of', 'to defraud of']"
['嗄れる'],[['かれる']],100,"['&v1;', '&vi;']","['to grow hoarse', 'to become husky']"
['薙ぐ'],[['なぐ']],100,"['&v5g;', '&vt;']","['to mow down', 'to scythe down', 'to knock someone off their feet']"
['犇めく'],[['ひしめく']],100,"['&v5k;', '&vi;']","['to clamour', 'to crowd', 'to jostle']"
['焙煎'],[['ばいせん']],100,"['&n;', '&vs;']",['roasting (e.g. of coffee)']
['貶める'],[['おとしめる']],100,"['&v1;', '&vt;']","['to show contempt for', 'to look down upon', 'to have a low opinion of']"
['掻っ穿る'],[['かっぽじる']],100,"['&v5r;', '&vt;']","['to dig up', 'to dig out', 'to pick (nose, teeth)', 'to clean out (ears)']"
['ＲＯＭる'],[['ロムる']],100,"['&v5r;', '&vt;']","['to lurk on a forum', 'to read a forum without posting messages']"
['媚び諂う'],[['こびへつらう']],100,"['&v5u;', '&vi;']","['to toady', 'to be obsequious']"
['噛ます'],[['かます']],100,"['&v5s;', '&vt;']","['to force someone to clamp with their teeth', ""to force into someone's mouth (e.g. a gag)""]"
['痒がる'],[['かゆがる']],100,"['&v5r;', '&vi;']","['to complain of itching', 'to be bothered by an itch (or rash, etc.)', 'to feel itchy', 'to have an itch (or rash, etc.)', 'to itch']"
['嗄らす'],[['からす']],100,"['&v5s;', '&vt;']","['to talk oneself hoarse', 'to shout oneself hoarse']"
['緘する'],[['かんする']],100,['&vs-s;'],"['to shut', 'to close', 'to seal']"
['お詫び'],[['おわび']],100,"['&n;', '&vs;']",['apology']
['斯う斯う'],[['こうこう']],100,"['&adv;', '&vs;']","['so and so', 'such and such']"
['螫す'],[['さす']],100,['&v5s;'],"['to sting (i.e. bee, wasp, etc.)']"
['搗く'],[['つく']],100,"['&v5k;', '&vt;']","['to hull (rice, barley, etc.)', 'to pound (rice)', 'to polish (rice)', 'to stamp (ore)']"
['撓る'],"[['しなる'], ['しわる']]",100,"['&v5r;', '&vi;']","['to bend', 'to warp', 'to yield']"
['撓う'],[['しなう']],100,"['&v5u;', '&vi;']","['to bend', 'to warp', 'to yield']"
['咳く'],[['せく']],100,['&v5k;'],['to cough']
['勃つ'],[['たつ']],100,"['&v5t;', '&vi;']","['to have an erection', 'to become erect']"
['篩う'],[['ふるう']],100,['&v5u;'],['to sieve (flour)']
['諧謔を弄する'],[['かいぎゃくをろうする']],100,"['&exp;', '&vs-s;']",['to crack jokes']
['轟かす'],[['とどろかす']],100,"['&v5s;', '&vt;']","['to make a thundering sound', 'to make roar']"
['截る'],[['きる']],100,['&v5r;'],['to cut (e.g. cloth)']
['纏る'],[['まつる']],100,"['&v5r;', '&vt;']",['to blindstitch the inside of a fold with (equally spaced) threadings (i.e. pulling shoe lacing tight)']
['躙る'],[['にじる']],100,['&v5r;'],"[""to shuffle one's feet""]"
['漉く'],[['すく']],100,"['&v5k;', '&vt;']","['to make something (e.g. paper) from wet, pulpy material by spreading it thin and drying it']"
['舐め舐め'],[['なめなめ']],100,"['&n;', '&vs;']",['licking']
['尻をまくる'],"[['ケツをまくる'], ['しりをまくる'], ['けつをまくる']]",100,"['&exp;', '&v5r;']","['to suddenly assume an antagonistic attitude', 'to suddenly become defiant', ""to turn aggressive (in one's manner)""]"
['綯う'],[['なう']],100,['&v5u;'],"['to twine (fibers to make rope)', 'to twist']"
['挵る'],[['せせる']],100,['&v5r;'],['to perform a small motion repetitively (e.g. picking or poking something)']
['噛ませる'],[['かませる']],100,"['&v1;', '&vt;']","['to force someone to clamp with their teeth', ""to force into someone's mouth (e.g. a gag)""]"
['溢れかえる'],[['あふれかえる']],100,['&v5r;'],"['to be awash with', 'to teem with', 'to be full of']"
['お尻ぺんぺん'],[['おしりぺんぺん']],100,"['&n;', '&vs;']",['spanking (a child)']
['鴨る'],"[['かもる'], ['カモる']]",100,"['&v5r;', '&vt;']","['to easily defeat', ""to eat (one's opponent) alive""]"
['羈縻'],[['きび']],100,"['&n;', '&vs;']","['tying down', 'fastening', 'binding']"
['綰ねる'],"[['たがねる'], ['たかねる']]",100,['&v1;'],['to gather and bundle together']
['綰ねる'],[['わがねる']],100,"['&v1;', '&vt;']","['to bend into a loop (wire, hair, etc.)']"
['綏撫'],"[['すいぶ'], ['ずいぶ']]",100,"['&n;', '&vs;']","['lulled into peacefulness', 'comforted and consoled']"
['竄する'],[['ざんする']],100,['&vs-s;'],"['to exile', 'to banish']"
['遯竄'],[['とんざん']],100,"['&n;', '&vs;']",['fleeing into hiding']
['鬩ぐ'],[['せめぐ']],100,['&v5g;'],"['to be mutually bitter', 'to argue together', 'to quarrel']"
['繞く'],[['しまく']],100,"['&v5k;', '&vt;']","['to enclose', 'to surround']"
['儚くなる'],[['はかなくなる']],100,['&v5r;'],"['to die', 'to pass away']"
['娶わせる'],[['めあわせる']],100,"['&v1;', '&vt;']","['to marry off', 'to espouse to']"
['仇になる'],[['あだになる']],100,"['&exp;', '&v5r;']","['to backfire', 'to have a harmful result']"
['鞣す'],[['なめす']],100,"['&v5s;', '&vt;']","['to tan (leather, hide, etc.)', 'to dress']"
['詣でる'],[['もうでる']],100,['&v1;'],['to make a pilgrimage']
['蠱る'],[['まじこる']],100,"['&v5r;', '&vi;']","['to be drawn in by something wicked', 'to be won over by something wicked']"
['呪う'],[['まじなう']],100,['&v5u;'],['to pray that one avoids disaster or illness']
['祓う'],[['はらう']],100,"['&v5u;', '&vt;']","['to exorcise', 'to cleanse', 'to purify']"
['眩めく'],[['くるめく']],100,"['&v5k;', '&vi;']","['to spin', 'to revolve', 'to twirl']"
['眩う'],[['まう']],100,"['&v5u;', '&vi;']","['to be dizzy', 'to be vertiginous']"
['愧赧'],[['きたん']],100,"['&n;', '&vs;']",['blushing with embarrassment']
['黥く'],[['めさく']],100,['&v4k;'],['to tattoo a criminal around the eye (form of punishment in ancient Japan)']
['尻をたたく'],[['しりをたたく']],100,"['&exp;', '&v5k;']","['to encourage to do (something)', 'to urge a person on', 'to demand action']"
['斃仆'],[['へいふ']],100,"['&n;', '&vs;']","['falling dead', 'perishing', 'dying']"
['沒る'],[['いる']],100,['&v5r;'],['to set beyond the Western horizon (i.e. the Sun)']
['諦めがつく'],[['あきらめがつく']],100,"['&exp;', '&v5k;']","['to resign oneself (to)', 'to reconcile oneself (to)', 'to accept (e.g. defeat)', 'to give up']"
['諦めつく'],[['あきらめつく']],100,"['&exp;', '&v5k;']","['to resign oneself (to)', 'to reconcile oneself (to)', 'to accept (e.g. defeat)', 'to give up']"
['溢る'],[['あふる']],100,['&v2r-s;'],"['to flood', 'to overflow', 'to brim over']"
['尻をあげる'],[['しりをあげる']],100,"['&exp;', '&v1;']",['to stand up']
['尻餅をつく'],[['しりもちをつく']],100,"['&exp;', '&v5k;']","[""to fall on one's backside""]"
['仇となる'],[['あだとなる']],100,"['&exp;', '&v5r;']","['to backfire', 'to have a harmful result']"
['憑かれる'],[['つかれる']],100,"['&v1;', '&vi;']",['to be possessed']
['鑽る'],[['きる']],100,"['&v5r;', '&vt;']",['to start a fire (with wood-wood friction or by striking metal against stone)']
['鼾をかく'],"[['いびきをかく'], ['イビキをかく']]",100,"['&exp;', '&v5k;']",['to snore']
['俯す'],[['ふす']],100,['&vs-c;'],"[""to lower (one's head, gaze, etc.)""]"
['臥す'],[['ふす']],100,"['&v5s;', '&vi;']",['to lie down (in bed)']
['ｄｉｓる'],[['ディスる']],100,['&v5r;'],"['to dis', 'to diss', 'to disrespect']"
['蹴躓く'],"[['けつまずく'], ['けつまづく']]",100,"['&v5k;', '&vi;']","['to stumble (over)', 'to trip']"
['撓める'],[['たわめる']],100,"['&v1;', '&vt;']","['to bend (a piece of wood, etc.)', 'to bow']"
['賺す'],[['すかす']],100,['&v5s;'],"['to coax', 'to cajole', 'to humour (humor)', 'to wheedle']"
['尻ぺんぺん'],[['しりぺんぺん']],100,"['&n;', '&vs;']","['spanking the bottom', 'spanking']"
['杓れる'],[['しゃくれる']],100,['&v1;'],"['to have an underbite', 'to have a protruding chin']"
['顎がしゃくれる'],[['あごがしゃくれる']],100,"['&exp;', '&v1;']","['to have a protruding chin', 'to have a turned-up chin']"
['贅する'],[['ぜいする']],100,"['&vs-s;', '&vt;']",['to say more than necessary']
['ベタ惚れ'],"[['ベタぼれ'], ['べたぼれ']]",100,"['&n;', '&vs;']",['(falling) deeply in love']
['蕾む'],[['つぼむ']],100,"['&v5m;', '&vi;']","['to bud', 'to be budding']"
['廻る'],[['みる']],100,['&v1;'],['to go around']
['痩ける'],[['こける']],100,['&v1;'],"['to become hollow (with age, illness, etc.)', 'to be scrawny', 'to be thin']"
['鬻ぐ'],[['ひさぐ']],100,"['&v5g;', '&vt;']",['to sell']
['誹毀'],[['ひき']],100,"['&n;', '&vs;']","['defamation', 'libel', 'calumny', 'slander']"
['瀉する'],[['しゃする']],100,['&vs-s;'],['to have diarrhea']
['煎れる'],[['いれる']],100,"['&v1;', '&vi;']","['to be roasted', 'to be parched']"
['毀れる'],[['こぼれる']],100,"['&v1;', '&vt;']","['to be chipped', 'to be nicked']"
['抉る'],[['こじる']],100,"['&v5r;', '&v1;', '&vt;']","['to pry', 'to prize', 'to prise']"
['抉る'],[['くじる']],100,"['&v5r;', '&vt;']","['to stick into and move around', 'to dig around in', ""to pick (i.e. one's teeth)""]"
['捧ぐ'],[['ささぐ']],100,"['&v5g;', '&vt;']","['to lift up', 'to hold up', 'to hold above eye level']"
['ひと舐め'],[['ひとなめ']],100,"['&n;', '&vs;']","['a lick', 'one lick']"
['焙じる'],[['ほうじる']],100,"['&v1;', '&vt;']",['to roast (i.e. tea leaves)']
['焙ずる'],[['ほうずる']],100,"['&vz;', '&vt;']",['to roast (i.e. tea leaves)']
['唾する'],[['つばする']],100,"['&vs-i;', '&vi;']",['to spit']
['ぶっ叩く'],[['ぶったたく']],100,['&v5k;'],"['to beat vigorously', 'to rain strikes upon someone', ""to tan someone's hide"", 'to mercilessly pummel', 'to beat the daylights out of']"
['蔑する'],[['なみする']],100,"['&vs-i;', '&vt;']","['to set at naught', 'to ignore', 'to disregard']"
['アロマを焚く'],[['アロマをたく']],100,"['&exp;', '&v5k;']","['to burn aromatherapy oils', 'to diffuse aromatherapy oils']"
['慫慂'],[['しょうよう']],100,"['&n;', '&vs;']","['advice', 'recommendation', 'suggestion', 'inducement', 'persuasion']"
['拗らす'],[['こじらす']],100,['&v5s;'],"['to make worse (e.g. disease)', 'to aggravate', 'to complicate']"
['攀じる'],[['よじる']],100,['&v1;'],"['to clamber (up)', 'to scale']"
['レッテルを貼る'],[['レッテルをはる']],100,"['&exp;', '&v5r;']",['to label (someone as)']
['プチプチ潰し'],[['プチプチつぶし']],100,"['&n;', '&vs;']",['popping bubble-wrap (e.g. for fun or as a stress relief technique)']
['潰しにする'],[['つぶしにする']],100,"['&exp;', '&vs-i;']","['to scrap', 'to melt down']"
['垢すり'],[['あかすり']],100,"['&n;', '&vs;']","['scrubbing', 'getting grime off']"
['僭す'],[['せんす']],100,['&v5s;'],['to usurp boastfully']
['梟す'],[['きょうす']],100,"['&v5s;', '&vt;']",['to expose (a severed head)']
['臥す'],[['がす']],100,"['&vs-c;', '&vi;']","['to lie down (in bed)', ""to take to one's bed""]"
['饗す'],[['きょうす']],100,"['&v5s;', '&vt;']","['to treat', 'to feast', 'to provide dinner for']"
['臆す'],[['おくす']],100,"['&v5s;', '&vi;']","['to be hesitant', 'to feel timid']"
['誦す'],"[['じゅす'], ['ずす']]",100,"['&v5s;', '&vt;']","['to recite', 'to chant', 'to read aloud']"
['賭す'],[['とす']],100,"['&v5s;', '&vt;']","['to stake', 'to risk', 'to bet', 'to wager']"
['瀉す'],[['しゃす']],100,['&v5s;'],['to have diarrhea']
['嚏る'],[['ひる']],100,"['&v1;', '&vt;']",['to sneeze']
['嚔ひる'],[['はなひる']],100,"['&v1;', '&vi;']",['to sneeze']
['仇する'],"[['あだする'], ['あたする']]",100,"['&vs-i;', '&vi;', '&vt;']","['to harm', 'to injure', 'to damage']"
['薨ずる'],[['こうずる']],100,"['&vz;', '&vi;']","['to die (of a nobleman, etc.)']"
['寇する'],[['こうする']],100,"['&vs-s;', '&vi;']",['to invade']
['棹さす'],[['さおさす']],100,"['&v5s;', '&vi;']","['to pole (a boat)', 'to punt (a boat)']"
['燗をつける'],[['かんをつける']],100,"['&exp;', '&v1;']",['to warm up sake']
['鴨にする'],[['かもにする']],100,"['&exp;', '&vs-i;']",['to easily attain victory']
['濡れそぼつ'],[['ぬれそぼつ']],100,['&v5t;'],"['to be dripping wet', 'to get drenched to the skin']"
['馘す'],[['かくす']],100,"['&v5s;', '&vt;']",['to behead']
['矧ぐ'],[['はぐ']],100,"['&v5g;', '&vt;']",['to fletch']
['尖らす'],[['とがらす']],100,"['&v5s;', '&vt;']","['to sharpen (e.g. pencil)', 'to pout (e.g. lips)']"
['禿びる'],[['ちびる']],100,"['&v1;', '&vi;']","['to get blunt', 'to dull', 'to wear out']"
['牙をとぐ'],[['きばをとぐ']],100,"['&exp;', '&v5g;']","[""to sharpen one's fangs""]"
['爪をとぐ'],[['つめをとぐ']],100,"['&exp;', '&v5g;']","[""to sharpen one's claws""]"
['逞しくする'],[['たくましくする']],100,"['&vs-s;', '&vt;']",['to give rein to (imagination)']
['逞しゅうする'],[['たくましゅうする']],100,"['&vs-s;', '&vt;']","['to give rein to (imagination)', 'to lend wings to (fancy)']"
['峙つ'],[['そばだつ']],100,"['&v5t;', '&vi;']","['to tower', 'to rise', 'to soar']"
['捥る'],[['もぎる']],100,"['&v5r;', '&vt;']","['to pluck (e.g. a fruit, a leaf)', 'to pick', 'to tear off (e.g. a ticket stub, a branch from a tree)']"
['勒する'],[['ろくする']],100,"['&vs-s;', '&vt;']",['to manage']
['讒する'],[['ざんする']],100,"['&vs-s;', '&vt;']",['to slander']
['縊る'],[['くびる']],100,"['&v5r;', '&vt;']",['to strangle to death']
['皺ばむ'],[['しわばむ']],100,"['&v5m;', '&vi;']",['to get wrinkled']
['臈たける'],[['ろうたける']],100,"['&v1;', '&vi;']","['to be elegant (usu. of a woman)', 'to be graceful', 'to be refined']"
['剽げる'],[['ひょうげる']],100,"['&v1;', '&vi;']","['to jest', 'to joke']"
['撓める'],[['ためる']],100,['&v1;'],"['to bend', 'to train (e.g. a branch)']"
['燻べる'],"[['くすべる'], ['ふすべる']]",100,['&v1;'],"['to smoke', 'to fumigate']"
['聳やかす'],[['そびやかす']],100,"['&v5s;', '&vt;']","[""to raise (usu. one's shoulders, with a jaunty, swaggering effect)""]"
['揉みほぐす'],[['もみほぐす']],100,"['&v5s;', '&vt;']",['to massage']
['噛みしだく'],[['かみしだく']],100,"['&v5k;', '&vt;']","['to crush with the teeth', 'to crunch']"
['掬する'],[['きくする']],100,"['&vs-s;', '&vt;']",['to scoop up (with both hands)']
['塞げる'],[['ふさげる']],100,"['&v1;', '&vt;']","['to close up', 'to block up', 'to fill', 'to cover']"
['捌かす'],[['はかす']],100,"['&v5s;', '&vt;']",['to drain away']
['蕩かす'],[['とろかす']],100,"['&v5s;', '&vt;']","['to melt (steel, etc.)', 'to liquefy', 'to soften']"
['糊する'],[['のりする']],100,"['&vs-i;', '&vt;']","['to paste', 'to stick on with glue', 'to starch (e.g. a shirt)']"
['屍を晒す'],[['しかばねをさらす']],100,"['&exp;', '&v5s;']",['to die on the battlefield']
['鬱ぐ'],[['ふさぐ']],100,"['&v5g;', '&vi;']","['to feel depressed', 'to be in low spirits', 'to mope']"
['蟻ほぞ'],[['ありほぞ']],100,"['&n;', '&vs;']","['dovetail tenon', 'dovetailing']"
['淫する'],[['いんする']],100,"['&vs-s;', '&vi;']","['to overdo', 'to go to excess', 'to indulge']"
['呑まれる'],[['のまれる']],100,"['&v1;', '&vt;']","['to be swallowed up', 'to be engulfed']"
['唾く'],"[['つばく'], ['つはく']]",100,['&v5k;'],['to spit']
['撫する'],[['ぶする']],100,"['&vs-s;', '&vt;']","['to stroke', 'to caress']"
['茹でこぼす'],[['ゆでこぼす']],100,['&v5s;'],"['to boil, then discard the liquid (in order to remove astringency)']"
['怨ずる'],[['えんずる']],100,"['&vz;', '&vt;']",['to bear a grudge']
['綻ぶ'],[['ほころぶ']],100,"['&v5b;', '&vi;']","['to begin to open', 'to come out']"
['寓する'],[['ぐうする']],100,"['&vs-s;', '&vi;']",['to reside temporarily']
['儚む'],[['はかなむ']],100,"['&v5m;', '&vi;']","['to despair of', 'to see the vanity of']"
['膝をつく'],[['ひざをつく']],100,"['&exp;', '&v5k;']","[""to fall to one's knees"", ""to go down on one's knees (e.g. to express respect)""]"
['佞む'],"[['かだむ'], ['かたむ']]",100,['&v5m;'],"['to deceive', 'to fool', 'to lie']"
['摺箔'],[['すりはく']],100,"['&n;', '&vs;']",['impressed (glued) gold or silver foil on traditional Japanese fabric']
['瞻る'],[['まばる']],100,['&v5r;'],['to keep a watch (on)']
['嘈囃'],[['そうざつ']],100,"['&n;', '&vs;']","['heartburn', 'sour stomach']"
['蹲む'],[['つくなむ']],100,"['&v5m;', '&vi;']","['to squat', 'to crouch']"
['慚恚'],[['ざんい']],100,"['&n;', '&vs;']",['being ashamed and angry']
['哮る'],[['たける']],100,"['&v5r;', '&vi;']","['to roar', 'to howl']"
['焚掠'],[['ふんりゃく']],100,"['&n;', '&vs;']",['pillaging and setting fire to']
['葺く'],[['ふく']],100,"['&v5k;', '&vt;']","['to roof (a house with some material)', 'to thatch', 'to shingle', 'to tile']"
['霾る'],[['つちふる']],100,['&v5r;'],"['to rain dust', 'to have a dust storm']"
['牴牾'],[['ていご']],100,"['&n;', '&vs;']","['disagreement', 'conflict', 'clash', 'discrepancy', 'inconsistency']"
['諜す'],[['ちょうす']],100,['&v5s;'],['to spy on']
['瞑する'],[['めいする']],100,"['&vs-s;', '&vi;']","[""to close one's eyes"", 'to sleep']"
['魘われる'],[['おそわれる']],100,"['&v1;', '&vi;']","['to be tormented (by dreams)', 'to have a nightmare']"
['睨まれる'],[['にらまれる']],100,"['&v1;', '&vi;']","['to have an eye kept on one', 'to be watched']"
['醂す'],"[['さわす'], ['あわす']]",100,"['&v5s;', '&vt;']",['to remove the astringent taste from persimmons']
['梱る'],"[['こうる'], ['こる']]",100,"['&v5r;', '&vt;']","['to pack', 'to box', 'to package']"
['瞑す'],[['めいす']],100,"['&vs-c;', '&vi;']","[""to close one's eyes"", 'to sleep']"
['狐につままれる'],[['きつねにつままれる']],100,"['&exp;', '&v1;']","['to be bewitched by a fox', 'to be confused']"
['尻叩き'],[['しりたたき']],100,"['&n;', '&vs;']",['spanking']
['毟れる'],[['むしれる']],100,"['&v1;', '&vi;']",['to be plucked']
['弛める'],[['たるめる']],100,"['&v1;', '&vt;']","['to slacken', 'to loosen']"
['鋤く'],[['すく']],100,"['&v5k;', '&vt;']","['to plough', 'to plow', 'to hoe', 'to till']"
['賑あう'],[['にぎあう']],100,"['&v5u;', '&vi;']","['to prosper', 'to flourish', 'to do thriving business', 'to be crowded with people']"
['唾をつける'],[['つばをつける']],100,"['&exp;', '&v1;']","['to call dibs', 'to establish a claim', {'_': 'to spit on (thus preventing others from taking it)', '$': {'g_type': 'lit'}}]"
['褻涜'],[['せっとく']],100,"['&n;', '&vs;']","['profanation', 'defiling something precious']"
['駁する'],[['ばくする']],100,"['&vs-s;', '&vt;']","[""to oppose someone's opinion"", 'to refute', 'to contradict']"
['臼搗く'],"[['うすづく'], ['うすつく']]",100,"['&v5k;', '&vt;']","['to pound (rice, etc.)']"
['跼まる'],"[['せぐくまる'], ['せくぐまる']]",100,['&v5r;'],['to bend down with a round back']
['跼む'],[['せくぐむ']],100,['&v5m;'],['to bend down with a round back']
['煎ずる'],[['せんずる']],100,"['&vz;', '&vt;']","['to boil', 'to decoct', 'to infuse']"
['蹲う'],[['つくばう']],100,"['&v5u;', '&vi;']","['to crouch', 'to squat']"
['舁く'],[['かく']],100,"['&v5k;', '&vt;']","[""to carry on one's shoulders (esp. of two or more people carrying a palanquin, etc.)""]"
['瀞む'],[['とろむ']],100,"['&v5m;', '&vi;']","['to stagnate', 'to become still']"
['撰する'],"[['せんする'], ['ぜんする']]",100,"['&vs-s;', '&vt;']","['to write (prose, etc.)']"
['痞える'],"[['つかえる'], ['つっかえる']]",100,"['&v1;', '&vi;']","[""to feel blocked (of one's chest or throat, due to grief, anxiety, illness, etc.)"", 'to feel pressure', 'to feel pain']"
['誅する'],[['ちゅうする']],100,"['&vs-s;', '&vt;']",['to put to death']
['袖乞い'],[['そでごい']],100,"['&n;', '&vs;']",['beggar']
['這いよる'],[['はいよる']],100,"['&v5r;', '&vi;']","['to crawl towards', 'to creep up to']"
['彷徊'],[['ほうかい']],100,"['&n;', '&vs;']",['walking around aimlessly']
['賑やかす'],[['にぎやかす']],100,"['&v5s;', '&vt;']","['to make lively', 'to enliven', 'to make exciting']"
['侘ぶる'],[['わぶる']],100,"['&v2r-s;', '&vi;']","['to be worried', 'to be grieved']"
['顰める'],[['ひそめる']],100,"['&v1;', '&vt;']","[""to knit (one's eyebrows)""]"
['眩ます'],[['くらます']],100,"['&v5s;', '&vt;']","['to dazzle', 'to make dizzy', 'to bewilder']"
['牙を剥く'],"[['きばをむく'], ['キバをむく']]",100,"['&exp;', '&v5k;']","[""to bare one's fangs"", 'to snarl (at)']"
['喋くる'],[['しゃべくる']],100,"['&v5r;', '&vi;']","['to chat enthusiastically', 'to chatter', 'to talk on and on']"
['うｐ'],"[['うぷ'], ['あぷ'], ['あっぷ']]",100,"['&n;', '&vs;']",['upload']
['ｄｉｓ'],[['ディス']],100,"['&n;', '&vs;']","['diss', 'dissing', 'disrespect']"
['撫ぜる'],[['なぜる']],100,"['&v1;', '&vt;']","['to brush gently', 'to stroke', 'to caress']"
['壺にはまる'],"[['つぼにはまる'], ['ツボにはまる']]",100,"['&exp;', '&v5r;']","[""to hit the bull's-eye""]"
['揉みしだく'],[['もみしだく']],100,"['&v5k;', '&vt;']","['to crumple (up)', 'to wrinkle', 'to rub thoroughly']"
['掻っ捌く'],[['かっさばく']],100,"['&v5k;', '&vt;']","['to cut', 'to slit', 'to cut open']"
['鎧う'],[['よろう']],100,['&v5u;'],"['to put on armour (armor)', 'to wear armour', 'to arm oneself']"
['剥げる'],[['へげる']],100,"['&v1;', '&vi;']",['to peel off']
['尖む'],[['こすむ']],100,"['&v5m;', '&vt;']",['to make a diagonal move (in the game of go)']
['靄る'],[['もやる']],100,"['&v5r;', '&vi;']","['to become misty', 'to become hazy']"
['メッキが剥げる'],"[['メッキがはげる'], ['めっきがはげる']]",100,"['&exp;', '&v1;']","[""to reveal one's true colors""]"
['仇をなす'],[['あだをなす']],100,"['&exp;', '&v5s;']","['to do (someone) a wrong', 'to do (someone) an ill turn', 'to take revenge']"
['仇なす'],[['あだなす']],100,"['&exp;', '&v5s;']","['to do (someone) a wrong', 'to do (someone) an ill turn', 'to take revenge']"
['槓'],[['カン']],100,"['&n;', '&vs;']","['forming a four-of-a-kind', 'declaring a kong']"
['碰'],[['ポン']],100,"['&n;', '&vs;']",['forming a pung by picking up a tile discarded by another player']
['縊く'],[['わなく']],100,['&v4k;'],"['to hang oneself', 'to strangle oneself']"
['コツを掴む'],"[['こつをつかむ'], ['コツをつかむ']]",100,"['&exp;', '&v5m;']","['to get the hang of', 'to learn the secret to']"
['脛をかじる'],[['すねをかじる']],100,"['&exp;', '&v5r;']","[""to depend on somebody else's (financial) support (usu. one's parents')""]"
['僻する'],[['へきする']],100,"['&vs-s;', '&vi;']",['to lean to one side']
['〆る'],[['しめる']],100,"['&v1;', '&vt;']","['to total', 'to sum']"
['ギプスを嵌める'],"[['ギプスをはめる'], ['ギブスをはめる']]",100,"['&exp;', '&v1;']",['to put in a (plaster) cast']
['肴にする'],"[['さかなにする'], ['サカナにする']]",100,"['&exp;', '&vs-i;']",['to have as a side order (with drinks)']
